Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1061,16672075,"Kameron Green","2026-08-08 06:53:26",987.4,2,hgenix20
1062,16670759,"Lemmes Yad","2026-08-07 21:19:37",987.1,2,"austinsemmel,jonallday"
1063,16662653,"Jordan Schaeffer","2026-08-08 03:37:03",984.8,2,jordanmschaeffer
1064,16664241,payoon,"2026-08-07 08:24:05",982.8,2,payoon1234
1065,16656460,dlutwzh,"2026-08-08 06:48:33",982.2,2,dlutwzh
1066,16670424,"Josep Audenis","2026-08-07 17:15:51",981.9,2,josepaudenis
1067,16656659,"James Y","2026-08-08 00:10:08",980.6,2,redoctopusk
1068,16666609,"visit palja.co","2026-08-08 02:29:56",979.4,2,sselrats
1069,16637340,the_vinci_coder,"2026-08-03 16:27:16",976.1,2,lokijt
1070,16623390,"KodamaSec Labs LTD","2026-08-07 11:36:46",975.6,2,dfhgfdghfdhg
1071,16628295,qwertykeypadapple,"2026-08-07 01:36:12",975.1,2,qwertykeypadapple
1072,16633269,op_star_platinum,"2026-08-05 22:45:50",973.5,2,opstarplatinum
1073,16662050,HandsOffMyBigMelons,"2026-08-06 13:13:45",972.6,2,scrattle
1074,16634172,"Mario Cicala","2026-08-02 11:01:58",971.3,2,mariocicala
1075,16660020,"Gaddam Shiva Teja","2026-08-06 13:20:49",971.0,2,shivateja005
1076,16657904,xfhdh1,"2026-08-07 18:00:35",971.0,2,xfhdh1
1077,16676114,Gekkotron,"2026-08-08 00:05:43",969.6,2,gekkotron
1078,16679812,"Xiang Li","2026-08-08 03:45:11",964.9,2,xianglipee
1079,16623645,"ayutin tin","2026-08-07 15:39:04",962.6,2,ayutintin
1080,16642662,CdeTilly,"2026-08-06 08:49:34",962.1,2,cdetilly
1081,16663361,protoLabs.studio,"2026-08-06 18:39:50",955.5,2,protolabsstudio
1082,16635668,"Mirza Yasir Abdullah Baig","2026-08-01 10:46:16",955.2,1,myab07
1083,16667762,KucingGanteng,"2026-08-07 07:34:36",955.0,2,dhiyaussalam
1084,16648215,"Terrence Chuwe","2026-08-03 13:32:15",953.4,2,terrencechuwe
1085,16633850,Pascal,"2026-08-06 00:35:57",953.3,2,pascalledesma
1086,16664249,"Rohan Jain","2026-08-08 04:03:29",952.8,2,rohanjain2312
1087,16668123,B0RN2BL0W0UT,"2026-08-08 00:17:02",952.0,2,kadenmansur
1088,16656691,"Sahaj Deep Singh","2026-08-04 06:12:19",950.9,1,sahajdeepsingh9877
1089,16627906,"Tergel Munkhbat","2026-08-07 09:29:02",947.8,2,tergelmunkhbat
1090,16634149,"Hozuma ITOBAYASHI","2026-08-07 02:05:08",946.8,2,hozumaitobayashi
1091,16633772,ayuma,"2026-08-03 06:01:01",942.6,2,onthoze
1092,16666452,"victor souza","2026-08-07 15:52:15",942.2,2,victorcaio
1093,16664884,Abhijeetgg,"2026-08-08 06:58:32",942.1,2,abhijeetgg
1094,16654743,"Jaume Batlle i Ferrer","2026-08-08 04:31:15",941.4,2,jaumebatlleiferrer
1095,16664154,dwdwdwsdedwd,"2026-08-06 02:59:49",940.5,2,dwdwdwsdedwd
1096,16633175,"Umut Kıvanç Sipahioğlu","2026-08-04 15:51:56",940.3,2,umutkvansipahiolu
1097,16634582,"Tarun Chaudhary","2026-08-05 18:11:11",939.9,2,tarunchdev
1098,16667880,BONPU👨‍🌾,"2026-08-08 02:39:22",938.5,2,"shin9915,syamoji141chan"
1099,16668668,"George Byne","2026-08-08 00:58:52",937.7,2,georgebyne
1100,16679295,Mk26,"2026-08-07 16:24:57",937.2,2,manishk26
1101,16663356,Farm-ops,"2026-08-06 23:27:37",935.5,2,"dakotavannauker,tsho01"
1102,16639492,"Vishnu R Mohan","2026-08-07 17:17:16",935.3,2,vishnurmohan
1103,16630519,"Mehmet Özer","2026-08-01 16:51:55",934.8,2,ozermehmet
1104,16672709,"RS Turley","2026-08-07 15:13:37",934.4,2,rturley
1105,16632426,Santhana,"2026-08-02 07:49:34",934.2,1,santhanalekshmic
1106,16630741,mrk,"2026-08-05 09:49:44",933.9,2,matsubaratakuji
1107,16668021,"bali rasem","2026-08-07 16:15:13",931.8,2,balirasem
1108,16635872,"Evgeniya Dmitrieva","2026-08-01 11:48:30",931.7,1,evgeniyadm
1109,16668361,NinhNguyen,"2026-08-08 01:29:09",931.1,2,ninhnt110695
1110,16656013,Asuran,"2026-08-07 10:06:05",929.9,2,zkasuran
1111,16666242,"Lalwani Palash","2026-08-07 09:40:42",928.7,2,lalwanipalash
1112,16681749,"rohith vinice","2026-08-08 06:32:15",926.7,2,rohithvinice
1113,16652212,Pizzaboi,"2026-08-07 06:43:22",924.4,2,asimandia
1114,16634493,xixi,"2026-08-01 09:51:45",922.2,2,huangcarry26
1115,16635670,"Mr.S hanakosan","2026-08-08 04:50:05",922.2,2,earlgreytea15
1116,16663614,Nevska,"2026-08-08 05:38:58",921.6,2,nevska
1117,16645712,"Changye Li","2026-08-04 02:08:15",921.4,2,antoinegg1
1118,16664828,Leon,"2026-08-08 01:40:12",921.0,2,leonmyl
1119,16658272,"Yash Katiyar","2026-08-07 19:24:52",921.0,2,yashkatiyar409
1120,16637898,"Marek Nurzynski","2026-08-01 16:06:46",920.4,1,marek3000
1121,16623555,yindujuxi,"2026-08-01 10:11:35",920.0,2,yindujuxi123
1122,16679245,"Krzysztof Gonia","2026-08-07 09:09:50",919.5,2,krzysztofgonia
1123,16656501,"Thái Phạm Công","2026-08-05 03:59:47",919.0,2,thaipc
1124,16667233,EdGy2k,"2026-08-08 03:48:40",918.8,2,edgy2k
1125,16675351,-Beterraba,"2026-08-07 00:36:18",918.7,2,"afonsoo,miguelottoni"
1126,16639810,gytdrop,"2026-08-07 16:41:49",918.5,2,"kartikeyrajbhar,shaikaktharali"
1127,16655142,"Stanislav Kuznetsov","2026-08-07 17:18:49",917.8,2,drtduck
1128,16654707,ManasviSharma,"2026-08-08 07:07:51",915.0,2,manasvi821
1129,16640816,pawaraman,"2026-08-02 19:46:52",914.6,2,pawaraman
1130,16665342,Prothos,"2026-08-07 23:17:33",914.5,2,vjuenemann
1131,16668269,"Rashi Jain07","2026-08-05 17:46:37",913.9,1,rashijain07
1132,16632224,yamakawanin,"2026-08-01 07:02:58",913.5,2,yamakawanin
1133,16635796,MugaBros,"2026-08-04 05:27:02",913.4,2,"drrocktotpalkonwarh,monjyotid"
1134,16624277,"D S S Kumar","2026-08-04 17:41:28",912.4,2,satrusskumar
1135,16666341,"Ege Güvener","2026-08-06 08:16:45",912.0,2,egegvener
1136,16633923,JackyFan123,"2026-08-01 15:22:04",911.5,2,jackyfan123
1137,16657397,"QSS Technosoft AI Team","2026-08-05 07:47:00",910.8,2,"kunalthedev,nishantkumarabes,prathamydvv,prishagdev,shreyakchakraborty"
1138,16656162,Marisyn,"2026-08-06 11:13:09",910.6,1,marisyn
1139,16630758,"Keshav Joshi","2026-08-08 02:30:47",910.6,2,keshavjoshi22
1140,16623886,onepunch999,"2026-08-01 07:30:37",910.4,2,onepunch999
1141,16655195,Pirhosseinlou,"2026-08-07 14:01:06",909.5,2,pirhosseinlou
1142,16658602,aldoktvns,"2026-08-04 15:51:08",908.0,2,alrette
1143,16642846,"Leonid Zaporozhets","2026-08-02 20:03:13",908.0,2,leonidzaporozhets
1144,16671646,Luche,"2026-08-08 04:23:32",907.1,2,henrylucky
1145,16633100,"Emile Andrieu","2026-08-04 15:26:52",906.6,2,emileandrieu
1146,16661768,"Lợi Trần Bảo","2026-08-08 02:51:30",906.6,2,litrnbo
1147,16658043,"Tran Huy Hoang1312","2026-08-05 01:58:39",906.1,2,tranhuyhoang1312
1148,16635504,"Datta Dhebe","2026-08-06 16:05:14",906.1,2,dattadhebe
1149,16654542,JayveerSingh6,"2026-08-07 08:02:31",905.6,2,jayveersingh6
1150,16665294,"Thái Văn Tài","2026-08-05 07:09:51",905.4,2,thivnti
1151,16659174,Soulwood,"2026-08-07 12:48:30",904.9,2,soulwood
1152,16670214,"Louis @ tradeInsight.ai","2026-08-08 04:20:34",904.4,2,louisquart
1153,16639550,"HIDEYO CHIBA","2026-08-08 01:23:27",902.8,2,hideyochiba
1154,16673346,gabrielep09,"2026-08-07 11:35:51",902.5,2,gabrielep09
1155,16631573,uesi,"2026-08-01 12:04:04",902.1,1,uemura687
1156,16666204,"David Nana Kofi Ofosu-Arko","2026-08-05 11:04:42",901.5,2,davidnanak
1157,16670420,"Mihir Argulkar","2026-08-07 20:03:15",901.5,2,mihirargulkar
1158,16632620,"this is lsm","2026-08-03 05:54:45",901.2,2,thisislsm
1159,16668168,"Ashutosh Ghodasara","2026-08-07 14:24:38",901.1,2,"asce09,attiraina,hashlord"
1160,16674324,"luca fregona","2026-08-07 11:03:51",901.1,2,lucafregona
1161,16636454,epigene,"2026-08-02 10:14:52",900.9,2,nadhu59648
1162,16668998,WarRusher,"2026-08-07 14:29:14",900.0,2,warrusher
1163,16623736,Garigariyong,"2026-08-07 12:17:09",899.1,2,garigariyong
1164,16665816,Vikas1306,"2026-08-05 10:55:25",897.7,1,vikas1306
1165,16675753,Khafidin,"2026-08-08 05:52:33",896.2,2,khafidin
1166,16656496,"Vaibhav Gupta","2026-08-08 04:30:54",896.1,2,vaihero
1167,16680144,AM,"2026-08-07 09:27:24",895.0,2,adammekky
1168,16635818,F.A.Nina,"2026-08-01 11:22:17",894.8,1,nina2025
1169,16663678,"Fabiano Adelino","2026-08-08 05:38:10",894.3,2,fabianoadelino
1170,16635004,"jacob OKOTH O","2026-08-02 05:57:05",893.9,1,jacobokotho
1171,16623488,"Kevin E R MILLE","2026-08-02 01:45:26",893.5,2,kevinermille
1172,16654456,"Tristan Peng","2026-08-07 16:36:33",891.2,2,tristanpeng
1173,16635421,"Lennart Haupts","2026-08-01 10:13:08",890.9,1,lennarthaupts
1174,16631215,"Hira Norm","2026-08-06 16:00:36",890.9,2,hiranorm
1175,16655340,LGarcia10,"2026-08-08 04:32:25",890.6,2,leonardogarcia10
1176,16667630,Sparsh389,"2026-08-06 15:46:09",890.5,2,sparsh389
1177,16634824,yuki16,"2026-08-01 06:41:38",890.1,1,yuki16
1178,16658224,"Daniel Gallardo Gómez","2026-08-07 08:17:24",890.1,2,danielgallardogmez
1179,16681405,"Yusuke Hayashi","2026-08-08 04:17:33",889.7,1,yhay81
1180,16645297,Mark_RowSet,"2026-08-07 12:27:52",889.3,2,markrowset
1181,16658081,ando,"2026-08-06 11:37:59",889.2,2,andoshunsuke
1182,16686787,"Lars Kammeijer","2026-08-07 21:31:11",888.3,2,larskammeijer
1183,16655339,harmo-miu,"2026-08-07 12:19:13",887.0,2,harmomiu
1184,16671837,"Ronald K Wilson ","2026-08-07 05:24:12",886.5,2,ronaldkwilson
1185,16670361,"Saud Saudesen","2026-08-07 21:11:10",885.9,2,saudsaudesen
1186,16664291,"William Dennis","2026-08-08 00:01:13",884.9,2,williamdennis
1187,16651661,"Quyền Thịnh","2026-08-07 06:27:45",884.9,2,quynthnh
1188,16677149,"Umataro Tenma","2026-08-08 00:09:28",884.6,2,umatarotenma
1189,16656514,Praveen,"2026-08-08 00:51:07",883.1,2,praveensahukari
1190,16661943,"Cow Wizard","2026-08-08 02:07:46",880.1,2,cowwizard321
1191,16679861,Pandabueno,"2026-08-08 02:10:38",878.3,2,ronaldomonzn
1192,16655013,"Adrian Martinez 1111","2026-08-07 14:37:15",878.1,2,adrianmartinez1111
1193,16639844,MaxChen303,"2026-08-08 03:41:01",878.1,2,maxchen303
1194,16666648,"Sriram Reddy19","2026-08-06 08:40:07",877.1,2,sriramreddy19
1195,16650160,nori8774,"2026-08-07 00:29:10",877.0,2,norimasayamamoto
1196,16623697,yuto083,"2026-08-04 07:21:50",876.0,2,yuto0712
1197,16664149,"Bushel Seed","2026-08-08 03:41:01",875.2,2,dmyung
1198,16664246,"Sida Zuo","2026-08-07 05:42:26",874.8,2,sidazuo
1199,16666195,"Yihan Guo","2026-08-07 09:33:19",874.4,2,yihanguo
1200,16654855,"Pedro Rezende Gomes","2026-08-06 00:41:30",873.9,2,pedrorzgomes
1201,16660600,"Beria Kalpelbe","2026-08-07 13:46:47",872.0,2,beriakalpelbe
1202,16656912,"Sami Ali","2026-08-07 00:48:33",871.1,2,mrsamiali
1203,16624888,okome_niigata,"2026-08-06 06:47:17",870.7,2,okomeniigata
1204,16665829,Shadowfishes,"2026-08-06 23:34:03",870.0,2,"boandme,ronitagarwal1,shauryasahdev2"
1205,16671314,"Robot Farm","2026-08-08 04:42:55",869.4,1,codearranger
1206,16667242,"Gleb Tumanov","2026-08-07 03:41:26",868.8,2,crachton
1207,16641348,wata,"2026-08-03 11:29:04",867.9,2,iwatahiroki
1208,16652849,Hejunhui,"2026-08-05 13:57:18",867.6,1,website98
1209,16657610,"H Bharath","2026-08-06 06:00:25",867.4,2,hbharath
1210,16677366,Gmmastermind,"2026-08-07 01:19:13",865.0,2,gmmastermind
1211,16633928,ghostiee11,"2026-08-01 01:33:25",864.6,1,ghostiee11
1212,16675888,"Rob Gonzalez","2026-08-07 17:04:24",864.5,2,robg475
1213,16631353,"Shivam Shinde","2026-08-01 15:29:24",863.5,2,shindeshivam
1214,16660805,"Ramon van Dijk","2026-08-05 05:48:21",862.8,2,ramonvandijk
1215,16663784,Aniketh2k7,"2026-08-06 06:16:19",860.2,2,aniketh2k7
1216,16661529,"AL Najafi","2026-08-08 03:39:39",859.0,2,alnajafi
1217,16657570,"Guruprasad Parasnis","2026-08-05 04:40:38",858.3,2,guruprasadparasnis
1218,16664112,"Ethan Hung","2026-08-07 23:14:11",857.6,1,chinesegorilla99
1219,16656948,"alexander kern","2026-08-07 14:19:13",857.5,2,alexanderkern
1220,16666571,"Zhengxu Yu","2026-08-07 13:26:50",856.3,2,zhengxuyu
1221,16663681,"Petar Knezevic","2026-08-06 06:09:43",855.7,2,petarknezevic1
1222,16630559,khan,"2026-08-02 12:18:56",855.6,2,khansolov
1223,16630501,"Haris Ahmed","2026-08-06 22:21:29",853.8,2,harisahmedgenai
1224,16668868,tawashi,"2026-08-08 05:56:39",853.7,2,tawashi
1225,16635663,"Pascal Pfeiffer","2026-08-07 17:31:28",853.3,2,ilu000
1226,16660385,"Jose Santiago Echevarria","2026-08-08 01:53:36",852.5,2,jmsechevarria
1227,16654746,"Michael Mullen","2026-08-06 11:08:31",852.5,2,mmullen200
1228,16641130,LitvinKA,"2026-08-04 18:09:01",851.7,2,litvinka
1229,16686222,"Nika Chaduneli","2026-08-07 19:52:56",848.6,2,nikachaduneli
1230,16634156,"Hiroyasu Okuno","2026-08-01 15:06:25",847.1,2,hiroyasuokuno
1231,16669392,cobrapigeon,"2026-08-08 05:39:44",847.0,2,cobrapigeon
1232,16631400,JZ,"2026-08-05 00:23:27",845.5,2,zhoujiachen
1233,16677774,"Abdulatif Mahgoub","2026-08-08 00:10:03",844.0,2,abdulatifmahgoub
1234,16663591,"Joseph Franck","2026-08-07 15:55:10",843.3,2,josephfranck
1235,16630711,"Aleks Lviv","2026-08-03 18:57:05",843.2,2,alekslviv
1236,16679987,"Said Mohamed Omary","2026-08-08 07:04:07",842.8,2,saidmohamedomary
1237,16665517,"RUEI-HSIANG. CHANG","2026-08-06 11:41:59",841.5,2,rueihsiangchang
1238,16658738,Aman,"2026-08-05 11:12:10",841.1,2,amank95amank95
1239,16655044,"Darius Kolycius","2026-08-04 09:49:01",839.9,2,dariuskolycius
1240,16660491,"Ryan Hancock","2026-08-07 19:25:28",837.9,2,rychanfox
1241,16632214,roomer,"2026-08-06 07:58:06",837.0,2,"matsuphy,mqme526,yasunamiura"
1242,16664003,"Nakul Rajpal","2026-08-05 06:29:24",836.6,2,nakulrajpal
1243,16668056,"Quantum Farm","2026-08-07 08:57:29",834.9,2,"anselem7,divineokwueze,nnanyereuzoma"
1244,16675475,"Andrey Aristov","2026-08-07 17:56:53",833.5,2,andreyaristov
1245,16660477,SeaGoat,"2026-08-08 03:11:15",833.1,2,vbandaru
1246,16639223,"SIDHAARTH SHREE","2026-08-04 22:49:19",832.1,2,sidhaarthshree
1247,16655449,tcvieira,"2026-08-06 18:20:34",831.7,2,tcvieira
1248,16623644,Accer_sz,"2026-08-02 00:27:32",831.1,2,accersz
1249,16658937,SebastianQbiak,"2026-08-05 06:20:18",831.0,2,sebastianqbiak
1250,16664804,ryanovovo,"2026-08-05 18:02:38",830.7,2,ryanovovo
1251,16664457,yaohongfu,"2026-08-08 06:33:16",828.4,2,yhfwww
1252,16659890,"Cu Spoon","2026-08-06 22:02:52",828.1,2,cuspoon
1253,16659093,YangGod,"2026-08-07 11:26:35",827.8,2,yanggod
1254,16629844,IsaacJinyu,"2026-08-01 15:39:55",825.3,2,isaacjinyu
1255,16667500,jiannebab,"2026-08-07 12:42:00",824.4,2,jiannebab
1256,16632994,primal,"2026-08-06 21:37:58",823.8,2,primalhost
1257,16677337,"xi luo","2026-08-07 22:55:39",823.7,2,xiluo00
1258,16664790,"soumic 1088","2026-08-07 14:02:49",822.9,2,soumic1088
1259,16670356,"Dziriyin wa9il","2026-08-08 03:20:41",822.3,2,"akumanomu,alioualaeddine"
1260,16654351,"Manish Kumar","2026-08-04 07:45:22",821.9,2,manishkumarphd2000
1261,16664041,"an Expired Engineer","2026-08-06 09:22:01",821.0,2,sanggusti
1262,16677723,"Trip Meiners","2026-08-08 00:30:49",820.7,2,tripmeiners
1263,16671438,"Aot Chanthorn","2026-08-07 15:32:54",820.3,2,aotchanthorn
1264,16664024,"Juan David Bolanos","2026-08-07 15:22:55",819.7,2,juandavidbolanos
1265,16659341,Aryan88097,"2026-08-05 17:26:57",819.2,2,aryan88097
1266,16678638,Loshtradz,"2026-08-07 22:25:24",818.1,2,loshtradz
1267,16678872,ibrahim,"2026-08-07 15:33:44",817.8,2,skyfish77
1268,16658830,"Farhat Pachisa","2026-08-07 02:01:22",817.4,2,farhatpachisa
1269,16626732,islet,"2026-08-05 03:56:18",817.1,2,kojimar
1270,16669489,"Yichi Zhang","2026-08-07 18:02:22",815.9,2,yichizhang12
1271,16675161,iVl44d,"2026-08-07 13:30:54",815.3,2,ivl44d
1272,16655199,"Alexander Ulrich","2026-08-06 04:20:18",813.9,2,alexanderulrich01
1273,16668439,Lugas024,"2026-08-08 05:33:51",812.3,2,lugas024
1274,16625050,`,"2026-08-03 05:53:43",812.1,2,ktverdov
1275,16662094,"moncef elm","2026-08-07 21:47:43",810.7,2,moncefelm
1276,16685548,"Erfan Eshratifar","2026-08-07 18:28:10",810.6,2,erfaneshrati
1277,16662375,"Yunusa Hussein Adeiza","2026-08-08 05:35:21",810.3,2,yunusahusseinadeiza
1278,16658686,"Alpesh Kumar","2026-08-08 06:12:31",810.0,2,alpeshkumar
1279,16655477,"Nitesh Ranjan Singh","2026-08-05 15:57:45",809.0,2,niteshranjansingh
1280,16657576,"SUBHASH B","2026-08-06 17:01:15",807.9,2,subhashb21022
1281,16670698,"Tamerlan Dadashov","2026-08-07 14:04:13",807.2,2,tamerlandadashov
1282,16646318,Kaminoko,"2026-08-07 08:17:28",806.9,2,chrisopherjoshy
1283,16655423,"Roland Luethy","2026-08-07 18:25:53",806.7,2,rluethy
1284,16673477,ArtFix,"2026-08-07 13:02:38",805.5,2,artfix
1285,16677847,BlackPearls1,"2026-08-08 02:46:16",805.0,2,blackpearls1
1286,16624941,"KO Ho Tin","2026-08-08 07:05:06",804.7,2,b14ckc4tmr
1287,16665942,"Satvik R Shetty","2026-08-08 03:50:17",803.9,2,satvikrshetty
1288,16655521,"Hemadri Rajyaguru","2026-08-04 02:12:55",803.8,2,hemadrirajyaguru
1289,16660345,"Aadhithya Ramesh","2026-08-06 08:49:10",803.7,2,aadhithyaramesh
1290,16675708,"Mahder Tesfaye Abebe","2026-08-07 22:00:31",803.0,2,mahdertesfayeabebe
1291,16669393,"ÖMER FARUK YILMAZ","2026-08-07 19:54:59",802.6,2,ofyzero
1292,16676762,"Tomas Escobar Rivera","2026-08-06 20:46:00",801.6,2,tomasescobarrivera
1293,16632266,"(ノ◡ <)","2026-08-04 12:27:27",801.2,2,nawfeelrahman1124444
1294,16669561,"Nikunj Pahwa","2026-08-08 05:57:10",800.7,2,nikunjpahwa
1295,16663403,"Matthew Huang","2026-08-07 01:07:06",800.5,2,matthewwh
1296,16663656,АндрійКавецький,"2026-08-07 18:54:04",800.4,2,andriykavetsky
1297,16661509,FeedMeSeymour,"2026-08-08 01:50:14",799.8,2,michaelgreenhut
1298,16667514,"Kakarott 10","2026-08-06 09:05:43",798.9,2,kakarott10
1299,16663584,"Deployable LLMs","2026-08-08 06:48:57",798.2,2,"lucasveronese,planetoidleser,sinhakprat"
1300,16655571,yuken,"2026-08-07 13:27:53",796.3,2,yukenai
1301,16655128,"Somasundar V","2026-08-07 16:55:27",795.7,2,somasundarv
1302,16670313,HamzZZzzZZa,"2026-08-06 22:01:28",795.6,2,memesalot
1303,16656519,"Chris Laska","2026-08-08 00:24:28",795.1,2,chrislaska
1304,16663437,inversion,"2026-08-04 20:44:41",794.9,1,inversion
1305,16688265,"Kyle #2","2026-08-08 02:56:31",794.0,2,georgeturbo
1306,16621153,"Addison Howard (ineligible)","2026-08-05 14:42:38",791.9,2,addisonhoward
1307,16661650,"Docker container","2026-08-07 20:53:37",790.7,2,yossefaymanzedan
1308,16661210,vizyourdata,"2026-08-07 11:05:08",790.5,2,vizyourdata
1309,16621523,"Victor Orihuel","2026-08-07 07:33:04",790.5,2,victororihuel
1310,16655610,GPTatoes,"2026-08-06 09:24:53",789.9,2,"angran,kaixuanosmas"
1311,16661564,yang20251228,"2026-08-08 03:41:14",789.8,2,yang20251228
1312,16632510,shi_koyo,"2026-08-04 08:58:56",789.6,2,shikoyo
1313,16634204,"m-toshi desu","2026-08-01 06:20:37",789.5,2,mtoshidesu
1314,16634519,"Darshan Makwana","2026-08-05 11:57:36",789.5,2,ellipticaloranges
1315,16638031,vlad101,"2026-08-07 14:01:49",788.2,2,vlad101
1316,16655140,Efthimios,"2026-08-06 01:24:42",787.9,2,efthimiosfousekis
1317,16684674,"Ch Muhammad Umer ","2026-08-07 15:47:26",787.9,2,chmuhammadumer
1318,16666939,20237208_黄奕恺,"2026-08-06 11:57:02",786.8,2,mrhuangyy
1319,16639867,vibecoder,"2026-08-08 05:34:55",786.7,2,kunal808
1320,16666296,A.P.R.I.L,"2026-08-08 04:50:23",786.5,2,puneeth333
1321,16657172,Honkazu,"2026-08-06 12:38:07",786.2,2,janposlusny
1322,16664313,CompilingCoder,"2026-08-06 09:38:17",785.8,2,compilingcoder
1323,16660005,DreamX5678,"2026-08-06 07:55:06",785.7,2,dreamx5678
1324,16681660,"Parham Ghazanfari","2026-08-07 20:18:18",784.9,1,parhamghazanfari
1325,16635848,KartoplyanePure,"2026-08-07 20:15:10",783.9,2,"danylotovp,wizardmp"
1326,16640058,"Justin CH123","2026-08-07 11:48:47",783.3,2,justinch123
1327,16671088,jasonstillchasin,"2026-08-07 06:34:43",783.1,2,jasonstillchasin
1328,16661772,R3ddrag0n,"2026-08-07 09:58:48",783.1,2,r3ddrag0n
1329,16682892,"Alvaro Llamojha","2026-08-07 20:13:44",783.1,2,alvarollamojha
1330,16662213,"Yang Zong-Yu phD","2026-08-07 15:33:01",781.8,2,yangzongyuphd
1331,16654761,"Mohammed Mukthar","2026-08-05 02:06:15",781.1,2,mohammedmukthar9
1332,16664134,"Pelayo Fernández","2026-08-07 10:36:48",780.3,2,pelayofdez
1333,16661225,"Menelik Zafir","2026-08-06 16:26:29",779.8,2,monibeefudgekins
1334,16663766,"Anup Gautam","2026-08-08 01:29:10",778.8,2,anupanda
1335,16658618,"philip georgiev","2026-08-07 09:04:53",778.0,2,philipgeorgiev
1336,16654752,Agrofitting,"2026-08-07 18:30:14",777.6,2,"evvfebruary,vinch97"
1337,16655039,"Andrew Yip","2026-08-06 20:14:49",777.3,2,yipcma
1338,16644303,"kevin zhou","2026-08-07 19:02:37",776.7,2,kevinzhou66
1339,16660711,ricardo,"2026-08-06 00:50:30",776.5,2,magania
1340,16663618,Anthaus,"2026-08-07 22:10:45",776.0,2,anthaus
1341,16687594,"Andrew Markley","2026-08-07 22:36:19",775.7,2,andrewmarkley1
1342,16661898,Farfadet,"2026-08-06 08:35:51",775.7,2,farfadet
1343,16678246,"Mark Holloway","2026-08-08 01:28:19",775.3,2,markholloway
1344,16633950,"Matt Motoki","2026-08-01 16:42:24",774.9,2,mmotoki
1345,16657798,"Ian Kim","2026-08-06 05:07:10",774.8,2,ianpkim
1346,16622338,github/shepsci/kaggle-skill,"2026-08-03 18:50:18",774.7,2,shepscientific
1347,16665700,ZZGGQQ,"2026-08-07 04:42:40",774.3,2,zzggqq
1348,16670210,"Ali Alghaithi","2026-08-07 05:01:56",773.9,2,alioman
1349,16684886,HTHub,"2026-08-08 00:12:47",773.3,2,adegokesaidi
1350,16651593,"huanxian chen","2026-08-07 10:51:49",773.0,2,huanxiachen
1351,16661066,"André Kuster","2026-08-06 00:54:20",772.8,2,andrkuster
1352,16672858,Lyesterday,"2026-08-06 08:45:47",772.7,2,ilyas93
1353,16675074,ahiokk,"2026-08-07 07:58:44",772.6,2,ahiokk
1354,16656690,"Sushant Kumar (xWF)","2026-08-06 04:44:38",772.4,2,sushantkumarxwf
1355,16671237,"Jose Alejandro Rivera Jaramillo","2026-08-07 18:13:13",772.2,2,alejandroriveraj
1356,16677752,"Senya Ka","2026-08-07 21:59:15",772.0,2,m1greatcool
1357,16625047,BOBQWERA,"2026-08-02 06:34:18",771.9,2,bobqwera
1358,16679848,Nikola010,"2026-08-08 01:51:50",770.8,2,nikola010
1359,16667258,"Firman Imam","2026-08-05 12:49:06",770.5,1,piririp
1360,16634246,just_calculate,"2026-08-04 08:34:55",769.7,2,justcalculate
1361,16683282,ayushk_empire,"2026-08-08 06:36:56",768.8,2,ayushkempire
1362,16639705,"Yuta Tomimasu","2026-08-07 13:02:39",768.5,2,yutatomimasu
1363,16670453,"Siddiq Shah","2026-08-08 06:01:18",768.5,2,"muhammadmustafaxo,siddiqshah"
1364,16668720,"etienne duplessix","2026-08-06 14:57:24",767.8,2,etienneduplessix
1365,16641171,"Sadettin Şamil Verdil","2026-08-07 14:18:04",767.5,2,sadettinamilverdil
1366,16675582,DavidX,"2026-08-08 07:01:56",767.3,2,davidasx
1367,16659430,"John Keith Weber","2026-08-08 00:12:35",766.9,2,johnkeithweber
1368,16677105,"Chaitanya Yadav","2026-08-07 16:52:51",766.5,2,xhaitanya
1369,16656871,"Pedro Henrique","2026-08-07 03:37:29",765.9,2,pedrohets
1370,16670371,rkd,"2026-08-08 04:45:17",764.9,2,ryookd
1371,16662421,"Aparna Mantha","2026-08-06 17:23:34",764.4,2,aparnam91
